,article_id,product_type_name,colour_group_name
836,370594007,Sunglasses,Dark Grey
837,370594017,Sunglasses,Yellowish Brown
838,370594018,Sunglasses,Black
839,370594020,Sunglasses,Light Beige
840,370594021,Sunglasses,Black
841,370594023,Sunglasses,Yellow
842,370868012,Pyjama bottom,White
843,370868013,Pyjama bottom,Light Pink
844,372008001,Vest top,Black
845,372576011,Underwear bottom,Grey
846,372576013,Underwear bottom,Black
847,372576017,Underwear bottom,Black
848,372628016,Bra,White
849,372628020,Bra,Dark Grey
850,372860001,Socks,Black
851,372860002,Socks,White
852,372860024,Socks,Light Grey
853,372860043,Socks,White
854,372860051,Socks,Dark Red
855,372860052,Socks,Dark Blue
856,372860062,Socks,Pink
857,372860063,Socks,Light Blue
858,372860068,Socks,Pink
859,372860069,Socks,Light Blue
860,372860072,Socks,Pink
861,372860073,Socks,Light Blue
862,372860076,Socks,Light Pink
863,373493008,Socks,Black
864,373506001,Socks,Black
865,373506004,Socks,White
866,373506008,Socks,Light Grey
867,373506018,Socks,White
868,373506019,Socks,White
869,373506023,Socks,Beige
870,373506024,Socks,Pink
871,373506025,Socks,Pink
872,373506026,Socks,White
873,373506027,Socks,Other
874,375248006,Leggings/Tights,Dark Blue
875,375248009,Leggings/Tights,White
876,375248020,Leggings/Tights,Dark Blue
877,375585001,Trousers,Grey
878,375585023,Trousers,Light Pink
879,375585027,Trousers,Black
880,375849019,Top,Dark Pink
881,375917001,Felt hat,Black
882,375917005,Felt hat,Yellowish Brown
883,375917009,Felt hat,Yellowish Brown
884,376172001,Sunglasses,Yellowish Brown
885,376172002,Sunglasses,Black
886,376172003,Sunglasses,Red
887,376172006,Sunglasses,Greenish Khaki
888,377277001,Vest top,Black
889,377277002,Vest top,White
890,377277016,Vest top,Other Orange
891,377277018,Vest top,Light Yellow
892,377277025,Vest top,Orange
893,377277033,Vest top,Grey
894,377277034,Vest top,Greenish Khaki
895,377277035,Vest top,Yellow
896,377277036,Vest top,Beige
897,377277037,Vest top,Dark Blue
898,377277038,Vest top,Red
899,377436002,Other accessories,Transparent
900,377436007,Other accessories,Pink
901,377436011,Other accessories,Light Blue
902,377436014,Other accessories,Red
903,378124004,Polo shirt,Black
904,378124007,Polo shirt,Dark Red
905,378124009,Polo shirt,Dark Blue
906,378124012,Polo shirt,Dark Green
907,378135003,Sweater,Black
908,378135028,Sweater,Dark Blue
909,378135029,Sweater,Dark Green
910,378135030,Sweater,Dark Blue
911,378135031,Sweater,Pink
912,378135033,Sweater,Dark Red
913,378135034,Sweater,Dark Beige
914,378135036,Sweater,Dark Grey
915,378447002,Sweater,Dark Grey
916,378447003,Sweater,Black
917,378447004,Sweater,Dark Blue
918,378447006,Sweater,Dark Blue
919,378447024,Sweater,Light Pink
920,378447028,Sweater,Dark Beige
921,378447034,Sweater,Dark Green
922,378447036,Sweater,Dark Blue
923,378447042,Sweater,Grey
924,378447043,Sweater,Light Orange
925,378447055,Sweater,Light Beige
926,378447056,Sweater,Light Blue
927,378719001,Earring,Gold
928,379360033,Leggings/Tights,White
929,379780019,T-shirt,Black
930,379780024,T-shirt,Dark Red
931,379780038,T-shirt,White
932,379780039,T-shirt,Dark Blue
933,379780045,T-shirt,White
934,379780051,T-shirt,Yellow
935,379963002,Leggings/Tights,Black
936,380193006,Vest top,White
937,380193015,Vest top,Black
938,380609001,T-shirt,Beige
939,380609008,T-shirt,Black
940,380609010,T-shirt,Pink
941,380609021,T-shirt,Greenish Khaki
942,380609036,T-shirt,Greenish Khaki
943,380609037,T-shirt,Grey
944,380609038,T-shirt,Dark Pink
945,380894037,Bag,Light Purple
946,381038003,Hoodie,Black
947,381038004,Hoodie,Grey
948,381038018,Hoodie,Dark Green
949,381038025,Hoodie,Dark Pink
950,381038026,Hoodie,Light Orange
951,381038033,Hoodie,Greenish Khaki
952,382127019,Hoodie,Black
953,382127027,Hoodie,Grey
954,382127032,Hoodie,Dark Green
955,382127039,Hoodie,Dark Blue
956,382127040,Hoodie,Dark Blue
957,383152002,Bra,Black
958,383152003,Bra,Light Beige
959,383569008,Dress,Black
960,383569009,Dress,Pink
961,384263013,Trousers,Dark Blue
962,384482001,Trousers,Dark Blue
963,384482003,Trousers,Dark Grey
964,384482006,Trousers,Black
965,384654004,Dress,Black
966,384654021,Dress,Black
967,384654022,Dress,Beige
968,384654023,Dress,Black
969,384851001,Shorts,Black
970,384851013,Shorts,Grey
971,386399009,Pyjama jumpsuit/playsuit,Light Pink
972,386463001,Earring,Black
973,386678001,Bag,Black
974,386678003,Bag,Yellowish Brown
975,386681012,Bag,Black
976,386681018,Bag,Dark Orange
977,386859007,T-shirt,White
978,386859026,T-shirt,Dark Blue
979,387348023,Vest top,White
980,387843041,Hoodie,Orange
981,389388001,Other accessories,Black
982,389892002,Other accessories,Off White
983,390512001,Hat/beanie,Black
984,390512018,Hat/beanie,Light Grey
985,391032007,Cap/peaked,Light Grey
986,391598061,Other accessories,Other Purple
987,391750001,Trousers,Black
988,391750016,Trousers,Dark Blue
989,391772001,Trousers,Black
990,392168018,Shorts,Dark Blue
991,392220001,Tie,Dark Blue
992,392269007,Vest top,Black
993,392269010,Vest top,Dark Pink
994,392269011,Vest top,Blue
995,392269012,Vest top,Dark Red
996,392269014,Vest top,Dark Blue
997,392938001,Shirt,White
998,392938002,Shirt,Black
999,392938024,Shirt,Blue
1000,392938032,Shirt,Dark Red
1001,392938035,Shirt,Light Blue
1002,392938036,Shirt,Dark Blue
1003,393447015,Jacket,Black
1004,393447016,Jacket,Greenish Khaki
1005,393772001,Trousers,Black
1006,393772011,Trousers,Beige
1007,393772021,Trousers,Greenish Khaki
1008,393993002,Jacket,Dark Blue
1009,394292001,Sunglasses,Black
1010,394292006,Sunglasses,Dark Green
1011,394522001,Shirt,White
1012,394522003,Shirt,Light Blue
1013,394798002,Shirt,White
1014,394803004,Vest top,Dark Grey
1015,394803011,Vest top,Red
1016,395127001,Shirt,White
1017,395127006,Shirt,Black
1018,395127011,Shirt,Light Blue
1019,395127012,Shirt,Dark Red
1020,395127028,Shirt,Dark Blue
1021,395127030,Shirt,Dark Green
1022,395127036,Shirt,Dark Blue
1023,395127040,Shirt,Dark Blue
1024,395127043,Shirt,White
1025,395575001,Underwear bottom,Black
1026,395575002,Underwear bottom,Light Beige
1027,395658033,Trousers,Dark Red
1028,395658039,Trousers,Grey
1029,395658049,Trousers,Red
1030,395730022,Polo shirt,Light Grey
1031,395730028,Polo shirt,Grey
1032,395730036,Polo shirt,Light Turquoise
1033,395730040,Polo shirt,Dark Red
1034,396135007,Shorts,Black
1035,396135008,Shorts,Grey
1036,396135041,Shorts,Light Blue
1037,396135044,Shorts,Other Pink
1038,396135046,Shorts,Green
1039,396135047,Shorts,Greenish Khaki
1040,396135048,Shorts,Dark Blue
1041,396135049,Shorts,Beige
1042,396135058,Shorts,Dark Blue
1043,396690020,Bracelet,Black
1044,397068001,Trousers,Blue
1045,397068012,Trousers,Dark Blue
1046,397068014,Trousers,Grey
1047,397068015,Trousers,Black
1048,397068032,Trousers,White
1049,397688006,Shorts,Dark Blue
1050,397807002,Trousers,Black
1051,398074001,T-shirt,Black
1052,398074048,T-shirt,Dark Blue
1053,398074055,T-shirt,Dark Blue
1054,398074069,T-shirt,White
1055,398089002,Shorts,White
1056,398089004,Shorts,Blue
1057,398089007,Shorts,Dark Grey
1058,398089010,Shorts,Blue
1059,398089018,Shorts,Light Blue
1060,398089023,Shorts,Blue
1061,398127007,Shorts,Light Blue
1062,398814001,Vest top,White
1063,398814002,Vest top,Black
1064,398829001,Shorts,Black
1065,398829007,Shorts,White
1066,398829008,Shorts,Dark Pink
1067,398863007,Shorts,Light Green
1068,399061008,Jacket,Light Blue
1069,399061011,Jacket,Blue
1070,399061012,Jacket,Blue
1071,399061015,Jacket,Black
1072,399061018,Jacket,Dark Blue
1073,399061019,Jacket,Light Pink
1074,399061023,Jacket,White
1075,399061026,Jacket,Dark Blue
1076,399061028,Jacket,Blue
1077,399061032,Jacket,Black
1078,399061033,Jacket,Light Blue
1079,399061040,Jacket,Blue
1080,399087001,Trousers,Black
1081,399087010,Trousers,Blue
1082,399087011,Trousers,Grey
1083,399087014,Trousers,Blue
1084,399087015,Trousers,Dark Blue
1085,399087017,Trousers,Light Blue
1086,399087019,Trousers,Black
1087,399087021,Trousers,Grey
1088,399087028,Trousers,Black
1089,399087029,Trousers,Dark Blue
1090,399087030,Trousers,Dark Blue
1091,399087040,Trousers,White
1092,399087042,Trousers,Dark Blue
1093,399087047,Trousers,Black
1094,399087051,Trousers,Black
1095,399087054,Trousers,Light Blue
1096,399136004,Trousers,Dark Blue
1097,399136009,Trousers,Black
1098,399136011,Trousers,Dark Green
1099,399136023,Trousers,Light Blue
1100,399136027,Trousers,Dark Blue
1101,399136033,Trousers,Grey
1102,399136047,Trousers,White
1103,399136053,Trousers,Other Red
1104,399136054,Trousers,Light Blue
1105,399136060,Trousers,Blue
1106,399136061,Trousers,Dark Blue
1107,399136073,Trousers,Black
1108,399201002,Trousers,Black
1109,399201005,Trousers,Dark Blue
1110,399201011,Trousers,Blue
1111,399201018,Trousers,Dark Blue
1112,399201020,Trousers,Dark Grey
1113,399201022,Trousers,Dark Blue
1114,399201023,Trousers,Dark Blue
1115,399201024,Trousers,Blue
1116,399201025,Trousers,Dark Blue
1117,399201026,Trousers,Black
1118,399201031,Trousers,Dark Blue
1119,399201033,Trousers,Blue
1120,399201035,Trousers,Light Grey
1121,399201042,Trousers,Dark Grey
1122,399201045,Trousers,Dark Blue
1123,399223001,Trousers,Black
1124,399223004,Trousers,Greenish Khaki
1125,399223024,Trousers,Blue
1126,399223025,Trousers,Dark Blue
1127,399223026,Trousers,Light Blue
1128,399223028,Trousers,Dark Red
1129,399223029,Trousers,Black
1130,399223030,Trousers,Orange
1131,399223032,Trousers,Greenish Khaki
1132,399223033,Trousers,Dark Blue
1133,399223034,Trousers,Black
1134,399223035,Trousers,Blue
1135,399223052,Trousers,Blue
1136,399223059,Trousers,Blue
1137,399223068,Trousers,Dark Blue
1138,399256001,Trousers,Black
1139,399256002,Trousers,Dark Blue
1140,399256003,Trousers,Blue
1141,399256005,Trousers,White
1142,399256009,Trousers,Light Pink
1143,399256013,Trousers,Light Blue
1144,399256018,Trousers,Blue
1145,399256019,Trousers,Grey
1146,399256023,Trousers,Light Blue
1147,399256030,Trousers,Dark Green
1148,399256032,Trousers,Dark Blue
1149,399256036,Trousers,Blue
1150,399256037,Trousers,Off White
1151,400246010,Trousers,Dark Blue
1152,400246011,Trousers,Black
1153,400246014,Trousers,Blue
1154,400246021,Trousers,Blue
1155,400285006,Trousers,Dark Blue
1156,400285009,Trousers,Black
1157,400285011,Trousers,White
1158,400285019,Trousers,Dark Blue
1159,400285020,Trousers,Blue
1160,400285021,Trousers,Dark Blue
1161,400296003,Trousers,White
1162,400296012,Trousers,Black
1163,400319005,Trousers,Light Blue
1164,400342003,Trousers,Black
1165,400342025,Trousers,Blue
1166,400342037,Trousers,Blue
1167,400456001,Bodysuit,White
1168,400901004,Socks,Black
1169,401044002,Dress,Dark Grey
1170,401044004,Dress,Black
1171,401044012,Dress,Greenish Khaki
1172,401044019,Dress,White
1173,401044020,Dress,Dark Pink
1174,401044021,Dress,Black
1175,401044029,Dress,Dark Red
1176,401044031,Dress,Beige
1177,401044032,Dress,Dark Pink
1178,401044034,Dress,Black
1179,401044037,Dress,White
1180,401044038,Dress,Dark Green
1181,401729003,Boots,Light Orange
1182,402065024,T-shirt,Black
1183,402065038,T-shirt,Dark Blue
1184,402065039,T-shirt,Dark Blue
1185,402065041,T-shirt,Grey
1186,402065043,T-shirt,Yellow
1187,402389001,Hat/beanie,Black
1188,402595001,Gloves,Dark Grey
1189,403448007,Vest top,White
1190,403448008,Vest top,Grey
1191,403448010,Vest top,Dark Blue
1192,403448019,Vest top,White
1193,403479001,T-shirt,Dark Blue
1194,403479005,T-shirt,Black
1195,403490011,T-shirt,Black
1196,403490012,T-shirt,Dark Blue
1197,403844001,Trousers,Black
1198,403844007,Trousers,Black
1199,403844009,Trousers,Black
1200,403994003,Shorts,Black
1201,404383012,Hoodie,Black
1202,404441004,Other accessories,Black
1203,404441007,Other accessories,Black
1204,404609007,Blouse,Light Blue
1205,405310005,Sunglasses,Black
1206,405635001,Jacket,Black
1207,405636010,Top,Black
1208,405636014,Top,Black
1209,405636015,Top,Greenish Khaki
1210,405636016,Top,Dark Blue
1211,405636018,Top,Black
1212,405636023,Top,Greenish Khaki
1213,405636027,Top,Greenish Khaki
1214,405636029,Top,Dark Grey
1215,405636031,Top,Black
1216,405636041,Top,Black
1217,405676023,Bra,Light Pink
1218,405887027,Sweater,Light Pink
1219,405887035,Sweater,Grey
1220,406724001,Sunglasses,Gold
1221,406724002,Sunglasses,Black
1222,406724003,Sunglasses,Dark Blue
1223,406724012,Sunglasses,Gold
1224,406724016,Sunglasses,Silver
1225,406724022,Sunglasses,Black
1226,406724026,Sunglasses,Blue
1227,407354004,Jacket,Blue
1228,407354008,Jacket,Black
1229,407354009,Hoodie,Black
1230,407653001,Earring,Gold
1231,407653002,Earring,Silver
1232,407663001,Earring,Light Pink
1233,407663008,Earring,Black
1234,407806002,Bracelet,Silver
1235,408104001,Shirt,White
1236,408104002,Shirt,Black
1237,408104012,Shirt,Light Blue
1238,408104016,Shirt,Dark Blue
1239,408104024,Shirt,Light Pink
1240,408554004,Socks,Black
1241,408569009,Socks,Black
1242,408571001,Socks,Grey
1243,408571002,Socks,Grey
1244,408575004,Socks,Light Grey
1245,408647007,Socks,Light Pink
1246,408647008,Socks,Dark Red
1247,408647009,Socks,Black
1248,408647010,Socks,Dark Red
1249,408649006,Socks,White
1250,408649007,Socks,Light Beige
1251,408649008,Socks,Light Pink
1252,408664007,Socks,Dark Red
1253,408664008,Socks,Grey
1254,408664009,Socks,Dark Grey
1255,408664010,Socks,Beige
1256,408875001,Vest top,Black
1257,408875002,Vest top,Grey
1258,408875010,Vest top,Light Orange
1259,408875017,Vest top,White
1260,408875018,Vest top,Light Orange
1261,408875019,Vest top,Dark Yellow
1262,408875020,Vest top,Beige
1263,408875021,Vest top,White
1264,408875023,Vest top,Pink
1265,408875028,Vest top,Greenish Khaki
1266,408875030,Vest top,Blue
1267,409730006,Vest top,Light Turquoise
1268,409730007,Vest top,Light Orange
1269,410549008,Pyjama set,White
1270,411013010,Sweater,Pink
1271,411413001,T-shirt,Black
1272,411413002,T-shirt,White
1273,411413014,T-shirt,Dark Pink
1274,411413017,T-shirt,Greenish Khaki
1275,411413021,T-shirt,Red
1276,411413022,T-shirt,Grey
1277,411413023,T-shirt,Red
1278,411565002,Sunglasses,Gold
1279,411569001,Tie,Black
1280,411569002,Tie,Dark Blue
1281,411758001,Trousers,Black
1282,411758003,Trousers,Dark Blue
1283,411758008,Trousers,White
1284,411758014,Trousers,Dark Grey
1285,411758029,Trousers,Yellowish Brown
1286,412031001,Trousers,Black
1287,412370001,Underwear Tights,Black
1288,412370002,Leggings/Tights,Grey
1289,412664013,Scarf,Dark Grey
1290,412707029,Trousers,Dark Blue
1291,413029008,Trousers,White
1292,413707001,Leggings/Tights,Dark Grey
1293,413707014,Leggings/Tights,Greenish Khaki
1294,413707019,Leggings/Tights,Black
1295,413707020,Leggings/Tights,Black
1296,413707021,Leggings/Tights,Dark Grey
1297,413707022,Leggings/Tights,Black
1298,413707023,Leggings/Tights,Black
1299,413707031,Leggings/Tights,Black
1300,413911001,Sweater,Grey
1301,413911002,Sweater,Dark Blue
1302,413911012,Sweater,Black
1303,413911013,Sweater,Red
1304,413911015,Sweater,Dark Green
1305,414066005,Sweater,Dark Blue
1306,414066008,Sweater,Dark Grey
1307,414102001,Gloves,Black
1308,414577001,Shirt,Dark Grey
1309,416157003,Trousers,Black
1310,416157005,Trousers,White
1311,416157011,Trousers,Dark Red
1312,416157025,Trousers,Dark Grey
1313,416157027,Trousers,Dark Blue
1314,416511001,Trousers,Black
1315,416511002,Trousers,Dark Blue
1316,416511016,Trousers,Light Blue
1317,416905001,Hat/beanie,Black
1318,416961033,Trousers,Red
1319,417088004,Jacket,Black
1320,417088006,Jacket,Blue
1321,417088007,Jacket,Light Blue
1322,417427001,Watch,Black
1323,417427026,Watch,Black
1324,417427031,Watch,Grey
1325,417427035,Watch,Light Beige
1326,417427037,Watch,Black
1327,417427040,Watch,Dark Grey
1328,417773006,Coat,Light Pink
1329,417951001,Underwear Tights,Beige
1330,417951005,Underwear Tights,Black
1331,418545001,Bodysuit,White
1332,418545036,Bodysuit,Dark Blue
1333,419634001,Necklace,Black
1334,419634007,Necklace,Light Pink
1335,419634010,Necklace,Dark Purple
1336,420049003,Boots,Dark Yellow
1337,420264003,Tie,Dark Blue
1338,420963004,Pyjama set,Grey
1339,420963006,Pyjama set,Grey
1340,421387033,T-shirt,Black
1341,421387041,T-shirt,Dark Green
1342,422106001,Hoodie,Black
1343,423539001,Beanie,Dark Grey
1344,423900030,Socks,Dark Red
1345,423900034,Socks,Grey
1346,423900035,Socks,Light Pink
1347,424022011,T-shirt,Black
1348,424470005,Top,Black
1349,425217001,Scarf,Black
1350,425217006,Other accessories,Light Orange
1351,425217011,Scarf,Orange
1352,425242005,Pyjama set,White
1353,425242006,Pyjama set,Grey
1354,425639007,Sweater,Dark Red
1355,425683012,Cap/peaked,Green
1356,425978003,Hat/brim,Black
1357,426013007,Trousers,Blue
1358,426013023,Trousers,Blue
1359,426013024,Trousers,Light Blue
1360,426019007,Dungarees,Light Blue
1361,426019008,Dungarees,Blue
1362,426199002,Underwear bottom,Black
1363,426199019,Underwear bottom,Dark Red
1364,426199021,Underwear bottom,Dark Grey
1365,426199027,Underwear bottom,Light Grey
1366,426199028,Underwear bottom,Dark Grey
1367,426541040,Leggings/Tights,Black
1368,426674011,Underwear bottom,Light Yellow
1369,427159006,Trousers,Light Blue
